"query.name" "subject" "SystematicName"
"2849" "A_07_P016631" "ECs0612" "b0574"
"2850" "A_07_P016637" "ECs0613" "b0575"
"2851" "A_07_P016642" "ECs0614" "b0576"
"2852" "A_07_P016648" "ECs0615" "b0577"
"2853" "A_07_P016654" "ECs0616" "b0578"
"2854" "A_07_P016657" "ECs0617" "b0579"
"2855" "A_07_P016663" "ECs0618" "b0580"
"2856" "A_07_P016666" "ECs0619" "b0581"
"2857" "A_07_P016680" "ECs0623" "b0584"
"2858" "A_07_P016684" "ECs0624" "b0585"
"2863" "A_07_P016690" "ECs0625" "b0586"
"2864" "A_07_P016698" "ECs0627" "b0588"
"2865" "A_07_P016701" "ECs0628" "b0589"
"2866" "A_07_P016707" "ECs0629" "b0590"
"2867" "A_07_P016711" "ECs0630" "b0591"
"2868" "A_07_P016720" "ECs0631" "b0592"
"2869" "A_07_P016721" "ECs0632" "b0593"
"2870" "A_07_P016729" "ECs0633" "b0594"
"2871" "A_07_P016731" "ECs0634" "b0595"
"2872" "A_07_P016737" "ECs0635" "b0596"
"2873" "A_07_P016744" "ECs0636" "b0597"
"2874" "A_07_P016748" "ECs0637" "b0598"
"2875" "A_07_P016754" "ECs0638" "b0599"
"2876" "A_07_P016760" "ECs0639" "b0600"
"2877" "A_07_P016765" "ECs0640" "b0601"
"2878" "A_07_P016768" "ECs0641" "b0602"
"2879" "A_07_P016779" "ECs0643" "b0604"
"2880" "A_07_P016781" "ECs0644" "b0605"
"2881" "A_07_P016786" "ECs0645" "b0606"
"2882" "A_07_P016792" "ECs0646" "b0607"
"2883" "A_07_P016796" "ECs0647" "b0608"
"2884" "A_07_P016804" "ECs0648" "b0609"
"2885" "A_07_P016807" "ECs0649" "b0610"
"2886" "A_07_P016812" "ECs0650" "b0611"
"2887" "A_07_P016818" "ECs0651" "b0612"
"2888" "A_07_P016821" "ECs0652" "b0613"
"2889" "A_07_P016830" "ECs0653" "b0614"
"2890" "A_07_P016863" "ECs4460" "b3584"
"2891" "A_07_P016870" "ECs4461" "b3585"
"2892" "A_07_P016871" "ECs4462" "b3586"
"2893" "A_07_P016876" "ECs4463" "b3587"
"2894" "A_07_P016883" "ECs4464" "b3588"
"2895" "A_07_P016886" "ECs4466" "b3589"
"2896" "A_07_P016891" "ECs4467" "b3590"
"2897" "A_07_P016899" "ECs4468" "b3591"
"2902" "A_07_P016905" "ECs4469" "b3592"
"2903" "A_07_P016918" "ECs4470" "b3595"
"2904" "A_07_P016924" "ECs4471" "b3596"
"2905" "A_07_P016927" "ECs4473" "b3597"
"2906" "A_07_P016933" "ECs4474" "b3598"
"2907" "A_07_P016936" "ECs4475" "b3599"
"2908" "A_07_P016941" "ECs4476" "b3600"
"2909" "A_07_P016950" "ECs4477" "b3601"
"2910" "A_07_P016951" "ECs4478" "b3602"
"2911" "A_07_P016959" "ECs4481" "b3603"
"2912" "A_07_P016965" "ECs4482" "b3604"
"2913" "A_07_P016968" "ECs4483" "b3605"
"2914" "A_07_P016974" "ECs4484" "b3606"
"2915" "A_07_P016979" "ECs4485" "b3607"
"2916" "A_07_P016982" "ECs4486" "b3608"
"2917" "A_07_P016988" "ECs4487" "b3609"
"2918" "A_07_P016995" "ECs4488" "b3610"
"2919" "A_07_P017000" "ECs4489" "b3611"
"2920" "A_07_P017001" "ECs4490" "b3612"
"2921" "A_07_P017009" "ECs4491" "b3613"
"2922" "A_07_P017013" "ECs4492" "b3614"
"2923" "A_07_P017019" "ECs4493" "b3615"
"2924" "A_07_P017024" "ECs4494" "b3616"
"2925" "A_07_P017030" "ECs4495" "b3617"
"2926" "A_07_P017033" "ECs4496" "b3618"
"2927" "A_07_P017037" "ECs4497" "b3619"
"2928" "A_07_P017044" "ECs4498" "b3620"
"2929" "A_07_P017107" "ECs4508" "b3633"
"2930" "A_07_P017113" "ECs4509" "b3634"
"2931" "A_07_P017118" "ECs4510" "b3635"
"2932" "A_07_P017122" "ECs4511" "b3636"
"2933" "A_07_P017127" "ECs4512" "b3637"
"2934" "A_07_P017134" "ECs4513" "b3638"
"2935" "A_07_P017136" "ECs4514" "b3639"
"2936" "A_07_P017141" "ECs4515" "b3640"
"2937" "A_07_P017148" "ECs4516" "b3641"
"2938" "A_07_P017154" "ECs4517" "b3642"
"2939" "A_07_P017160" "ECs4518" "b3643"
"2940" "A_07_P017163" "ECs4519" "b3644"
"2941" "A_07_P017166" "ECs4520" "b3645"
"2942" "A_07_P017173" "ECs4521" "b3646"
"2943" "A_07_P017180" "ECs4522" "b3647"
"2944" "A_07_P017181" "ECs4523" "b3648"
"2945" "A_07_P017187" "ECs4524" "b3649"
"2946" "A_07_P017193" "ECs4525" "b3650"
"2947" "A_07_P017198" "ECs4526" "b3651"
"2948" "A_07_P017201" "ECs4527" "b3652"
"2949" "A_07_P017210" "ECs4529" "b3653"
"2950" "A_07_P017211" "ECs4530" "b3654"
"2951" "A_07_P017216" "ECs4531" "b3655"
"2952" "A_07_P017227" "ECs4533" "b3657"
"2953" "A_07_P017240" "ECs4594" "b3660"
"2954" "A_07_P017245" "ECs4595" "b3661"
"2955" "A_07_P017250" "ECs4596" "b3662"
"2956" "A_07_P017251" "ECs4599" "b3663"
"2957" "A_07_P017260" "ECs4600" "b3664"
"2958" "A_07_P017261" "ECs4602" "b3665"
"2959" "A_07_P017274" "ECs4604" "b3667"
"2960" "A_07_P017280" "ECs4605" "b3668"
"2961" "A_07_P017284" "ECs4606" "b3669"
"2962" "A_07_P017290" "ECs4611" "b3670"
"2963" "A_07_P017291" "ECs4612" "b3671"
"2964" "A_07_P017297" "ECs4614" "b3673"
"2965" "A_07_P017305" "ECs4615" "b3674"
"2966" "A_07_P017308" "ECs4616" "b3675"
"2967" "A_07_P017315" "ECs4617" "b3676"
"2968" "A_07_P017318" "ECs4618" "b3677"
"2969" "A_07_P017326" "ECs4620" "b3679"
"2970" "A_07_P017340" "ECs4622" "b3681"
"2971" "A_07_P017343" "ECs4623" "b3682"
"2972" "A_07_P017353" "ECs4624" "b3684"
"2973" "A_07_P017356" "ECs4625" "b3685"
"2974" "A_07_P017361" "ECs4626" "b3686"
"2975" "A_07_P017370" "ECs4627" "b3687"
"2976" "A_07_P017373" "ECs4628" "b3688"
"2977" "A_07_P017378" "ECs4629" "b3689"
"2978" "A_07_P017384" "ECs4630" "b3690"
"2979" "A_07_P017396" "ECs5302" "b4340"
"2980" "A_07_P017404" "ECs5303" "b4341"
"2981" "A_07_P017432" "ECs5593" "b4347"
"2982" "A_07_P017456" "ECs5311" "b4352"
"2983" "A_07_P017462" "ECs5312" "b4353"
"2984" "A_07_P017467" "ECs5313" "b4354"
"2985" "A_07_P017475" "ECs5315" "b4355"
"2986" "A_07_P017484" "ECs5317" "b4357"
"2987" "A_07_P017488" "ECs5318" "b4358"
"2992" "A_07_P017491" "ECs5319" "b4359"
"2993" "A_07_P017500" "ECs5320" "b4360"
"2994" "A_07_P017504" "ECs5321" "b4361"
"2995" "A_07_P017509" "ECs5322" "b4362"
"2996" "A_07_P017515" "ECs5323" "b4363"
"2997" "A_07_P017518" "ECs5324" "b4364"
"2998" "A_07_P017526" "ECs5326" "b4366"
"2999" "A_07_P017532" "ECs5327" "b4367"
"3000" "A_07_P017536" "ECs5329" "b4371"
"3001" "A_07_P017541" "ECs5330" "b4372"
"3002" "A_07_P017550" "ECs5331" "b4373"
"3003" "A_07_P017551" "ECs5332" "b4374"
"3004" "A_07_P017557" "ECs5333" "b4375"
"3005" "A_07_P017561" "ECs5334" "b4376"
"3006" "A_07_P017570" "ECs5335" "b4377"
"3007" "A_07_P017572" "ECs5336" "b4378"
"3008" "A_07_P017579" "ECs5337" "b4379"
"3009" "A_07_P017589" "ECs5340" "b4381"
"3010" "A_07_P017592" "ECs5341" "b4382"
"3011" "A_07_P017598" "ECs5342" "b4383"
"3012" "A_07_P017603" "ECs5343" "b4384"
"3013" "A_07_P017619" "ECs5345" "b4387"
"3014" "A_07_P017623" "ECs5346" "b4388"
"3015" "A_07_P017626" "ECs5347" "b4389"
"3016" "A_07_P017631" "ECs5348" "b4390"
"3017" "A_07_P017637" "ECs5349" "b4391"
"3022" "A_07_P017645" "ECs5350" "b4392"
"3027" "A_07_P017646" "ECs5351" "b4393"
"3028" "A_07_P017655" "ECs5352" "b4394"
"3029" "A_07_P017657" "ECs5353" "b4395"
"3030" "A_07_P017663" "ECs5354" "b4396"
"3031" "A_07_P017666" "ECs5355" "b4397"
"3032" "A_07_P017674" "ECs5356" "b4398"
"3033" "A_07_P017677" "ECs5357" "b4399"
"3034" "A_07_P017684" "ECs5358" "b4400"
"3035" "A_07_P017689" "ECs5359" "b4401"
"3036" "A_07_P017691" "ECs5361" "b4403"
"3037" "A_07_P017725" "ECs4190" "b3339"
"3038" "A_07_P017728" "ECs4191" "b3340"
"3039" "A_07_P017731" "ECs4192" "b3341"
"3040" "A_07_P017738" "ECs4193" "b3342"
"3041" "A_07_P017743" "ECs4194" "b3343"
"3042" "A_07_P017750" "ECs4195" "b3344"
"3043" "A_07_P017753" "ECs4196" "b3345"
"3044" "A_07_P017760" "ECs4197" "b3346"
"3045" "A_07_P017763" "ECs4198" "b3347"
"3046" "A_07_P017768" "ECs4199" "b3348"
"3047" "A_07_P017773" "ECs4200" "b3349"
"3048" "A_07_P017779" "ECs4201" "b3350"
"3049" "A_07_P017786" "ECs4203" "b3352"
"3050" "A_07_P017795" "ECs4204" "b3353"
"3051" "A_07_P017797" "ECs4205" "b3354"
"3052" "A_07_P017801" "ECs4206" "b3355"
"3053" "A_07_P017806" "ECs4207" "b3356"
"3054" "A_07_P017815" "ECs4208" "b3357"
"3055" "A_07_P017818" "ECs4209" "b3358"
"3056" "A_07_P017821" "ECs4210" "b3359"
"3061" "A_07_P017829" "ECs4211" "b3360"
"3062" "A_07_P017833" "ECs4212" "b3361"
"3063" "A_07_P017840" "ECs4213" "b3362"
"3064" "A_07_P017843" "ECs4214" "b3363"
"3065" "A_07_P017847" "ECs4215" "b3364"
"3066" "A_07_P017852" "ECs4216" "b3365"
"3067" "A_07_P017858" "ECs4217" "b3366"
"3072" "A_07_P017863" "ECs4218" "b3367"
"3073" "A_07_P017866" "ECs4219" "b3368"
"3074" "A_07_P017874" "ECs4220" "b3369"
"3075" "A_07_P017881" "ECs4222" "b3371"
"3076" "A_07_P017886" "ECs4223" "b3372"
"3077" "A_07_P017895" "ECs4223" "b3373"
"3078" "A_07_P017900" "ECs4224" "b3374"
"3079" "A_07_P017905" "ECs4225" "b3375"
"3080" "A_07_P017950" "ECs4226" "b3384"
"3081" "A_07_P017954" "ECs4227" "b3385"
"3082" "A_07_P017959" "ECs4228" "b3386"
"3083" "A_07_P017965" "ECs4229" "b3387"
"3088" "A_07_P017966" "ECs4230" "b3388"
"3089" "A_07_P017971" "ECs4231" "b3389"
"3090" "A_07_P017976" "ECs4232" "b3390"
"3091" "A_07_P017984" "ECs4233" "b3391"
"3092" "A_07_P017987" "ECs4234" "b3392"
"3093" "A_07_P017995" "ECs4235" "b3393"
"3094" "A_07_P017997" "ECs4236" "b3394"
"3095" "A_07_P018002" "ECs4237" "b3395"
"3096" "A_07_P018008" "ECs4238" "b3396"
"3097" "A_07_P018014" "ECs4239" "b3397"
"3098" "A_07_P018019" "ECs4240" "b3398"
"3099" "A_07_P018024" "ECs4241" "b3399"
"3100" "A_07_P018026" "ECs4242" "b3400"
"3101" "A_07_P018033" "ECs4243" "b3401"
"3102" "A_07_P018041" "ECs4245" "b3403"
"3103" "A_07_P018050" "ECs4246" "b3404"
"3104" "A_07_P018053" "ECs4247" "b3405"
"3105" "A_07_P018057" "ECs4248" "b3406"
"3106" "A_07_P018065" "ECs4249" "b3407"
"3107" "A_07_P018070" "ECs4250" "b3408"
"3108" "A_07_P018073" "ECs4251" "b3409"
"3109" "A_07_P018077" "ECs4252" "b3410"
"3110" "A_07_P018086" "ECs4255" "b3412"
"3111" "A_07_P018091" "ECs4254" "b3413"
"3112" "A_07_P018096" "ECs4256" "b3414"
"3117" "A_07_P018104" "ECs4257" "b3415"
"3118" "A_07_P018108" "ECs4258" "b3416"
"3119" "A_07_P018111" "ECs4259" "b3417"
"3120" "A_07_P018118" "ECs4260" "b3418"
"3121" "A_07_P018123" "ECs4263" "b3419"
"3122" "A_07_P018126" "ECs4263" "b3420"
"3123" "A_07_P018134" "ECs4264" "b3421"
"3124" "A_07_P018138" "ECs4265" "b3422"
"3125" "A_07_P018145" "ECs4266" "b3423"
"3126" "A_07_P018147" "ECs4267" "b3424"
"3127" "A_07_P018153" "ECs4268" "b3425"
"3128" "A_07_P018159" "ECs4269" "b3426"
"3129" "A_07_P018166" "ECs4273" "b3428"
"3130" "A_07_P018171" "ECs4274" "b3429"
"3131" "A_07_P018179" "ECs4275" "b3430"
"3132" "A_07_P018182" "ECs4276" "b3431"
"3133" "A_07_P018189" "ECs4277" "b3432"
"3134" "A_07_P018194" "ECs4278" "b3433"
"3135" "A_07_P018196" "ECs4279" "b3434"
"3136" "A_07_P018205" "ECs4285" "b3435"
"3137" "A_07_P018209" "ECs4285" "b3436"
"3138" "A_07_P018213" "ECs4286" "b3437"
"3139" "A_07_P018218" "ECs4287" "b3438"
"3140" "A_07_P018221" "ECs4288" "b3439"
"3141" "A_07_P018230" "ECs4289" "b3440"
"3142" "A_07_P018232" "ECs4290" "b3441"
"3143" "A_07_P018251" "ECs4293" "b3447"
"3144" "A_07_P018259" "ECs4294" "b3448"
"3145" "A_07_P018264" "ECs4295" "b3449"
"3146" "A_07_P018267" "ECs4296" "b3450"
"3147" "A_07_P018272" "ECs4297" "b3451"
"3148" "A_07_P018277" "ECs4298" "b3452"
"3149" "A_07_P018281" "ECs4299" "b3453"
"3150" "A_07_P018288" "ECs4301" "b3454"
"3151" "A_07_P018293" "ECs4302" "b3455"
"3152" "A_07_P018298" "ECs4303" "b3456"
"3153" "A_07_P018304" "ECs4304" "b3457"
"3154" "A_07_P018306" "ECs4305" "b3458"
"3155" "A_07_P018315" "ECs4306" "b3459"
"3156" "A_07_P018317" "ECs4309" "b3460"
"3157" "A_07_P018322" "ECs2361" "b1652"
"3158" "A_07_P018330" "ECs2362" "b1653"
"3159" "A_07_P018331" "ECs2363" "b1654"
"3160" "A_07_P018336" "ECs2364" "b1655"
"3161" "A_07_P018342" "ECs2365" "b1656"
"3162" "A_07_P018348" "ECs2366" "b1657"
"3163" "A_07_P018356" "ECs2368" "b1659"
"3164" "A_07_P018364" "ECs2369" "b1660"
"3165" "A_07_P018368" "ECs2370" "b1661"
"3166" "A_07_P018371" "ECs2371" "b1662"
"3167" "A_07_P018376" "ECs2372" "b1663"
"3168" "A_07_P018385" "ECs2373" "b1664"
"3169" "A_07_P018387" "ECs2374" "b1667"
"3170" "A_07_P018392" "ECs2375" "b1668"
"3171" "A_07_P018399" "ECs2376" "b1669"
"3172" "A_07_P018401" "ECs2377" "b1670"
"3173" "A_07_P018406" "ECs2378" "b1671"
"3174" "A_07_P018411" "ECs2379" "b1672"
"3175" "A_07_P018419" "ECs2380" "b1673"
"3176" "A_07_P018421" "ECs2381" "b1674"
"3177" "A_07_P018430" "ECs2382" "b1675"
"3178" "A_07_P018431" "ECs2383" "b1676"
"3179" "A_07_P018436" "ECs2384" "b1677"
"3180" "A_07_P018441" "ECs2385" "b1678"
"3181" "A_07_P018450" "ECs2386" "b1679"
"3182" "A_07_P018452" "ECs2387" "b1680"
"3183" "A_07_P018458" "ECs2388" "b1681"
"3184" "A_07_P018465" "ECs2389" "b1682"
"3185" "A_07_P018468" "ECs2390" "b1683"
"3186" "A_07_P018472" "ECs2391" "b1684"
"3191" "A_07_P018476" "ECs2392" "b1685"
"3192" "A_07_P018484" "ECs2393" "b1686"
"3193" "A_07_P018489" "ECs2394" "b1687"
"3194" "A_07_P018491" "ECs2395" "b1688"
"3199" "A_07_P018497" "ECs2396" "b1689"
"3200" "A_07_P018501" "ECs2397" "b1690"
"3201" "A_07_P018515" "ECs2399" "b1692"
"3202" "A_07_P018517" "ECs2400" "b1693"
"3203" "A_07_P018523" "ECs2401" "b1694"
"3204" "A_07_P018528" "ECs2402" "b1695"
"3205" "A_07_P018534" "ECs2403" "b1696"
"3206" "A_07_P018539" "ECs2404" "b1697"
"3211" "A_07_P018541" "ECs2405" "b1698"
"3212" "A_07_P018550" "ECs2406" "b1699"
"3213" "A_07_P018551" "ECs2407" "b1700"
"3214" "A_07_P018557" "ECs2408" "b1701"
"3215" "A_07_P018562" "ECs2409" "b1702"
"3216" "A_07_P018569" "ECs2410" "b1703"
"3217" "A_07_P018571" "ECs2411" "b1704"
"3218" "A_07_P018578" "ECs2412" "b1705"
"3219" "A_07_P018581" "ECs2413" "b1706"
"3220" "A_07_P018587" "ECs2414" "b1707"
"3221" "A_07_P018591" "ECs2415" "b1708"
"3222" "A_07_P018600" "ECs2416" "b1709"
"3223" "A_07_P018607" "ECs2418" "b1711"
"3224" "A_07_P018614" "ECs2419" "b1712"
"3225" "A_07_P018619" "ECs2420" "b1713"
"3226" "A_07_P018621" "ECs2421" "b1714"
"3227" "A_07_P018627" "ECs2423" "b1716"
"3228" "A_07_P018633" "ECs2424" "b1717"
"3229" "A_07_P018636" "ECs2425" "b1718"
"3230" "A_07_P018641" "ECs2426" "b1719"
"3231" "A_07_P018654" "ECs2427" "b1721"
"3232" "A_07_P018658" "ECs2428" "b1722"
"3233" "A_07_P018663" "ECs2429" "b1723"
"3234" "A_07_P018667" "ECs2430" "b1724"
"3235" "A_07_P018674" "ECs2431" "b1725"
"3236" "A_07_P018676" "ECs2432" "b1726"
"3237" "A_07_P018685" "ECs2433" "b1727"
"3238" "A_07_P018690" "ECs2434" "b1728"
"3239" "A_07_P018691" "ECs2435" "b1729"
"3240" "A_07_P018698" "ECs2436" "b1730"
"3241" "A_07_P018702" "ECs2437" "b1731"
"3242" "A_07_P018708" "ECs2438" "b1732"
"3243" "A_07_P018714" "ECs2439" "b1733"
"3244" "A_07_P018718" "ECs2440" "b1734"
"3245" "A_07_P018721" "ECs2441" "b1735"
"3246" "A_07_P018730" "ECs2442" "b1736"
"3247" "A_07_P018731" "ECs2443" "b1737"
"3248" "A_07_P018739" "ECs2444" "b1738"
"3249" "A_07_P018744" "ECs2445" "b1739"
"3250" "A_07_P018749" "ECs2446" "b1740"
"3251" "A_07_P018755" "ECs2447" "b1741"
"3252" "A_07_P018757" "ECs2448" "b1742"
"3253" "A_07_P018763" "ECs2449" "b1743"
"3258" "A_07_P018767" "ECs2450" "b1744"
"3259" "A_07_P018771" "ECs2451" "b1745"
"3260" "A_07_P018776" "ECs2452" "b1746"
"3261" "A_07_P018783" "ECs2453" "b1747"
"3262" "A_07_P018786" "ECs2454" "b1748"
"3263" "A_07_P018800" "ECs2456" "b1750"
"3264" "A_07_P018802" "ECs2457" "b1751"
"3265" "A_07_P018806" "ECs2458" "b1752"
"3266" "A_07_P018811" "ECs2459" "b1753"
"3267" "A_07_P018816" "ECs2460" "b1754"
"3268" "A_07_P018825" "ECs2461" "b1755"
"3269" "A_07_P018828" "ECs2462" "b1756"
"3270" "A_07_P018832" "ECs2463" "b1757"
"3271" "A_07_P018839" "ECs2464" "b1758"
"3272" "A_07_P018845" "ECs2465" "b1759"
"3273" "A_07_P018848" "ECs2466" "b1760"
"3274" "A_07_P018851" "ECs2467" "b1761"
"3275" "A_07_P018856" "ECs2468" "b1762"
"3276" "A_07_P018861" "ECs2469" "b1763"
"3277" "A_07_P018866" "ECs2470" "b1764"
"3278" "A_07_P018872" "ECs2471" "b1765"
"3279" "A_07_P018877" "ECs2472" "b1766"
"3280" "A_07_P018885" "ECs2474" "b1767"
"3281" "A_07_P018890" "ECs2475" "b1768"
"3282" "A_07_P018893" "ECs2476" "b1769"
"3283" "A_07_P018898" "ECs2479" "b1770"
"3284" "A_07_P018903" "ECs2480" "b1771"
"3285" "A_07_P018910" "ECs2481" "b1772"
"3286" "A_07_P018915" "ECs2482" "b1773"
"3287" "A_07_P018919" "ECs2483" "b1774"
"3288" "A_07_P018922" "ECs4753" "b3823"
"3289" "A_07_P018929" "ECs4754" "b3824"
"3290" "A_07_P018931" "ECs4755" "b3825"
"3291" "A_07_P018938" "ECs4756" "b3826"
"3292" "A_07_P018941" "ECs4757" "b3827"
"3293" "A_07_P018948" "ECs4758" "b3828"
"3294" "A_07_P018954" "ECs4759" "b3829"
"3295" "A_07_P018957" "ECs4760" "b3830"
"3296" "A_07_P018964" "ECs4761" "b3831"
"3297" "A_07_P018970" "ECs4762" "b3832"
"3298" "A_07_P018975" "ECs4763" "b3833"
"3299" "A_07_P018976" "ECs4764" "b3834"
"3300" "A_07_P018983" "ECs4765" "b3835"
"3301" "A_07_P018990" "ECs4766" "b3836"
"3302" "A_07_P018999" "ECs4767" "b3838"
"3303" "A_07_P019003" "ECs4768" "b3839"
"3304" "A_07_P019007" "ECs4769" "b3840"
"3305" "A_07_P019013" "ECs4769" "b3841"
"3306" "A_07_P019019" "ECs4770" "b3842"
"3307" "A_07_P019023" "ECs4771" "b3843"
"3308" "A_07_P019026" "ECs4772" "b3844"
"3309" "A_07_P019031" "ECs4773" "b3845"
"3310" "A_07_P019038" "ECs4774" "b3846"
"3311" "A_07_P019043" "ECs4775" "b3847"
"3312" "A_07_P019050" "ECs4776" "b3848"
"3313" "A_07_P019052" "ECs4777" "b3849"
"3314" "A_07_P019056" "ECs4778" "b3850"
"3315" "A_07_P019062" "ECs4779" "b3856"
"3316" "A_07_P019069" "ECs4780" "b3857"
"3317" "A_07_P019075" "ECs4781" "b3858"
"3318" "A_07_P019079" "ECs4782" "b3859"
"3319" "A_07_P019081" "ECs4783" "b3860"
"3320" "A_07_P019089" "ECs4784" "b3861"
"3321" "A_07_P019094" "ECs4785" "b3862"
"3322" "A_07_P019099" "ECs4786" "b3863"
"3323" "A_07_P019103" "ECs4787" "b3865"
"3324" "A_07_P019108" "ECs4788" "b3866"
"3325" "A_07_P019114" "ECs4789" "b3867"
"3326" "A_07_P019116" "ECs4790" "b3868"
"3327" "A_07_P019121" "ECs4791" "b3869"
"3328" "A_07_P019129" "ECs4792" "b3870"
"3329" "A_07_P019135" "ECs4793" "b3871"
"3330" "A_07_P019137" "ECs4794" "b3872"
"3331" "A_07_P019144" "ECs4795" "b3873"
"3332" "A_07_P019150" "ECs4796" "b3874"
"3333" "A_07_P019161" "ECs4799" "b3877"
"3334" "A_07_P019166" "ECs4800" "b3878"
"3335" "A_07_P019176" "ECs4803" "b3880"
"3336" "A_07_P019185" "ECs4804" "b3881"
"3337" "A_07_P019190" "ECs4805" "b3882"
"3338" "A_07_P019191" "ECs4806" "b3883"
"3339" "A_07_P019199" "ECs4807" "b3884"
"3340" "A_07_P019205" "ECs4808" "b3885"
"3341" "A_07_P019210" "ECs4809" "b3886"
"3342" "A_07_P019212" "ECs4810" "b3887"
"3343" "A_07_P019216" "ECs4811" "b3888"
"3344" "A_07_P019225" "ECs4815" "b3889"
"3345" "A_07_P019232" "ECs4817" "b3891"
"3346" "A_07_P019239" "ECs4818" "b3892"
"3347" "A_07_P019241" "ECs4819" "b3893"
"3348" "A_07_P019246" "ECs4820" "b3894"
"3349" "A_07_P019251" "ECs4821" "b3895"
"3350" "A_07_P019260" "ECs4822" "b3896"
"3351" "A_07_P019267" "ECs4824" "b3898"
"3356" "A_07_P019273" "ECs4825" "b3899"
"3357" "A_07_P019280" "ECs4826" "b3900"
"3358" "A_07_P019285" "ECs4828" "b3901"
"3359" "A_07_P019286" "ECs4829" "b3902"
"3360" "A_07_P019291" "ECs4830" "b3903"
"3361" "A_07_P019300" "ECs4831" "b3904"
"3362" "A_07_P019305" "ECs4832" "b3905"
"3363" "A_07_P019306" "ECs4833" "b3906"
"3364" "A_07_P019316" "ECs4834" "b3908"
"3365" "A_07_P019325" "ECs4835" "b3909"
"3366" "A_07_P019326" "ECs4836" "b3910"
"3367" "A_07_P019334" "ECs4837" "b3911"
"3368" "A_07_P019340" "ECs4838" "b3912"
"3369" "A_07_P019342" "ECs4839" "b3913"
"3370" "A_07_P019349" "ECs4839" "b3914"
"3371" "A_07_P019354" "ECs4840" "b3915"
"3372" "A_07_P019356" "ECs4841" "b3916"
"3373" "A_07_P019364" "ECs4842" "b3917"
"3374" "A_07_P019370" "ECs4843" "b3918"
"3375" "A_07_P019375" "ECs4844" "b3919"
"3376" "A_07_P019377" "ECs4845" "b3920"
"3377" "A_07_P019385" "ECs4846" "b3921"
"3378" "A_07_P019386" "ECs4847" "b3922"
"3379" "A_07_P019392" "ECs4848" "b3923"
"3380" "A_07_P019396" "ECs4849" "b3924"
"3381" "A_07_P019403" "ECs4850" "b3925"
"3382" "A_07_P019409" "ECs4851" "b3926"
"3383" "A_07_P019412" "ECs4852" "b3927"
"3384" "A_07_P019420" "ECs4853" "b3928"
"3385" "A_07_P019421" "ECs4856" "b3929"
"3386" "A_07_P019426" "ECs4857" "b3930"
"3387" "A_07_P019432" "ECs4858" "b3931"
"3388" "A_07_P019439" "ECs4859" "b3932"
"3389" "A_07_P019442" "ECs4860" "b3933"
"3390" "A_07_P019449" "ECs4861" "b3934"
"3391" "A_07_P019451" "ECs4862" "b3935"
"3392" "A_07_P019460" "ECs4863" "b3936"
"3393" "A_07_P019465" "ECs4866" "b3937"
"3394" "A_07_P019468" "ECs4867" "b3938"
"3395" "A_07_P019474" "ECs4868" "b3939"
"3396" "A_07_P019476" "ECs4869" "b3940"
"3397" "A_07_P019485" "ECs4870" "b3941"
"3398" "A_07_P019488" "ECs4871" "b3942"
"3399" "A_07_P019491" "ECs4872" "b3943"
"3400" "A_07_P019499" "ECs4873" "b3944"
"3401" "A_07_P019501" "ECs4874" "b3945"
"3402" "A_07_P019508" "ECs4875" "b3946"
"3403" "A_07_P019511" "ECs4877" "b3947"
"3404" "A_07_P019530" "ECs4879" "b3950"
"3405" "A_07_P019531" "ECs3392" "b2526"
"3406" "A_07_P019538" "ECs3393" "b2527"
"3407" "A_07_P019544" "ECs3394" "b2528"
"3408" "A_07_P019547" "ECs3395" "b2529"
"3409" "A_07_P019553" "ECs3396" "b2530"
"3410" "A_07_P019560" "ECs3397" "b2531"
"3411" "A_07_P019564" "ECs3398" "b2532"
"3412" "A_07_P019570" "ECs3399" "b2533"
"3413" "A_07_P019571" "ECs3400" "b2534"
"3414" "A_07_P019579" "ECs3401" "b2535"
"3415" "A_07_P019581" "ECs3402" "b2536"
"3416" "A_07_P019591" "ECs3404" "b2538"
"3417" "A_07_P019597" "ECs3405" "b2539"
"3418" "A_07_P019605" "ECs3406" "b2540"
"3419" "A_07_P019606" "ECs3407" "b2541"
"3420" "A_07_P019614" "ECs3408" "b2542"
"3421" "A_07_P019617" "ECs3409" "b2543"
"3422" "A_07_P019631" "ECs3412" "b2546"
"3423" "A_07_P019639" "ECs3413" "b2547"
"3424" "A_07_P019645" "ECs3414" "b2548"
"3425" "A_07_P019653" "ECs3416" "b2550"
"3426" "A_07_P019657" "ECs3417" "b2551"
"3427" "A_07_P019661" "ECs3418" "b2552"
"3428" "A_07_P019668" "ECs3419" "b2553"
"3429" "A_07_P019671" "ECs3420" "b2554"
"3430" "A_07_P019677" "ECs3421" "b2555"
"3431" "A_07_P019685" "ECs3422" "b2556"
"3432" "A_07_P019686" "ECs3423" "b2557"
"3433" "A_07_P019692" "ECs3424" "b2558"
"3434" "A_07_P019700" "ECs3425" "b2559"
"3435" "A_07_P019703" "ECs3426" "b2560"
"3436" "A_07_P019709" "ECs3427" "b2561"
"3437" "A_07_P019713" "ECs3428" "b2562"
"3438" "A_07_P019721" "ECs3430" "b2564"
"3439" "A_07_P019726" "ECs3431" "b2565"
"3440" "A_07_P019734" "ECs3432" "b2566"
"3441" "A_07_P019740" "ECs3433" "b2567"
