# Program:featureCounts v1.5.3; Command:"featureCounts" "-a" "/data/home/ecumunel/M2_internship/rnaseq_data/annotation/GCF_000008865.2_ASM886v2_genomic.gff" "-t" "gene" "-g" "locus_tag" "-o" "/data/home/ecumunel/M2_internship/rnaseq_data/featureCounts_results/trimmed_ERR2955748.tsv" "/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955748.sam" 
Geneid	Chr	Start	End	Strand	Length	/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955748.sam
ECs_1659	NC_002695.2	1657406	1657753	+	348	159
ECs_1660	NC_002695.2	1657803	1659341	+	1539	2745
ECs_1662	NC_002695.2	1659644	1661128	-	1485	2623
ECs_1663	NC_002695.2	1661315	1662268	-	954	4017
ECs_1664	NC_002695.2	1662767	1663351	+	585	10834
ECs_1665	NC_002695.2	1663525	1663851	+	327	2429
ECs_1666	NC_002695.2	1663851	1664738	+	888	6112
ECs_1668	NC_002695.2	1665904	1666170	-	267	5835
ECs_1669	NC_002695.2	1666174	1666986	-	813	24273
ECs_1670	NC_002695.2	1667010	1667705	-	696	16455
ECs_1671	NC_002695.2	1668225	1668593	+	369	1282
ECs_1672	NC_002695.2	1668696	1669097	-	402	709
ECs_1673	NC_002695.2	1669168	1669326	+	159	74
ECs_1674	NC_002695.2	1669338	1669631	+	294	6450
ECs_1675	NC_002695.2	1669703	1670362	+	660	16822
ECs_1676	NC_002695.2	1670454	1670900	+	447	6435
ECs_1677	NC_002695.2	1671107	1672018	-	912	305
ECs_1678	NC_002695.2	1672391	1672810	+	420	922
ECs_1679	NC_002695.2	1672810	1674078	+	1269	1614
ECs_1680	NC_002695.2	1674124	1674654	-	531	11402
ECs_1681	NC_002695.2	1674800	1676341	-	1542	12328
ECs_1682	NC_002695.2	1676563	1677282	+	720	12903
ECs_1683	NC_002695.2	1677334	1678866	-	1533	47364
ECs_1684	NC_002695.2	1679229	1680527	+	1299	2711
ECs_1685	NC_002695.2	1680537	1681607	+	1071	1535
ECs_1686	NC_002695.2	1681999	1683735	-	1737	9455
ECs_1687	NC_002695.2	1683831	1684745	-	915	4774
ECs_1688	NC_002695.2	1684845	1685456	+	612	5004
ECs_1689	NC_002695.2	1685644	1686531	-	888	2861
ECs_1690	NC_002695.2	1686531	1686857	-	327	877
ECs_1692	NC_002695.2	1687706	1687960	+	255	876
ECs_1693	NC_002695.2	1688010	1689980	-	1971	966
ECs_1694	NC_002695.2	1690006	1690860	-	855	130
ECs_1696	NC_002695.2	1691025	1691669	-	645	263
ECs_1697	NC_002695.2	1691679	1692437	-	759	280
ECs_1698	NC_002695.2	1692434	1693414	-	981	409
ECs_1699	NC_002695.2	1693414	1694436	-	1023	413
ECs_5716	NC_002695.2	1694544	1694744	-	201	12
ECs_1701	NC_002695.2	1694772	1696229	-	1458	1994
ECs_1703	NC_002695.2	1696776	1698194	-	1419	2200
ECs_1704	NC_002695.2	1698205	1698837	-	633	866
ECs_1705	NC_002695.2	1698848	1699918	-	1071	1501
ECs_1708	NC_002695.2	1702740	1703831	-	1092	41586
ECs_1709	NC_002695.2	1703948	1704532	-	585	7370
ECs_1710	NC_002695.2	1704810	1705088	+	279	3396
ECs_1711	NC_002695.2	1705143	1706795	-	1653	8566
ECs_1712	NC_002695.2	1706947	1707960	-	1014	144785
ECs_1713	NC_002695.2	1708045	1708896	-	852	27375
ECs_1714	NC_002695.2	1708896	1709519	-	624	10167
ECs_1715	NC_002695.2	1709733	1710989	+	1257	20621
ECs_1716	NC_002695.2	1711031	1712113	+	1083	14817
ECs_1717	NC_002695.2	1712113	1712946	+	834	6180
ECs_1718	NC_002695.2	1712943	1713335	+	393	2175
ECs_1719	NC_002695.2	1713339	1714148	+	810	12698
ECs_1720	NC_002695.2	1714184	1715038	+	855	30979
ECs_5717	NC_002695.2	1715186	1715293	-	108	910
ECs_5718	NC_002695.2	1715722	1715829	-	108	667
ECs_1721	NC_002695.2	1716228	1717328	-	1101	27387
ECs_1722	NC_002695.2	1717598	1717828	+	231	3553
ECs_1723	NC_002695.2	1717965	1718684	+	720	6319
ECs_1724	NC_002695.2	1718728	1719081	-	354	3574
ECs_1725	NC_002695.2	1719231	1720661	+	1431	1388
ECs_1726	NC_002695.2	1720662	1721312	-	651	8611
ECs_1727	NC_002695.2	1721305	1723101	-	1797	11548
ECs_1728	NC_002695.2	1723440	1724831	+	1392	537
ECs_1729	NC_002695.2	1725224	1728967	+	3744	2731
ECs_1730	NC_002695.2	1728964	1730502	+	1539	1651
ECs_1731	NC_002695.2	1730499	1731209	+	711	416
ECs_1732	NC_002695.2	1731209	1731886	+	678	1666
ECs_R0053	NC_002695.2	1732426	1732510	-	85	4738
ECs_R0054	NC_002695.2	1732720	1732804	-	85	4671
ECs_1734	NC_002695.2	1732964	1733806	-	843	13691
ECs_1735	NC_002695.2	1733856	1734314	-	459	6190
ECs_1736	NC_002695.2	1734388	1735332	+	945	18130
ECs_1737	NC_002695.2	1735424	1736437	+	1014	21523
ECs_1738	NC_002695.2	1736639	1737547	+	909	37080
ECs_1739	NC_002695.2	1737691	1738104	-	414	159082
ECs_1740	NC_002695.2	1738708	1739325	+	618	2962
ECs_1741	NC_002695.2	1739626	1742301	-	2676	203645
ECs_1742	NC_002695.2	1742778	1743425	+	648	2192
ECs_1743	NC_002695.2	1744118	1745794	+	1677	18299
ECs_1744	NC_002695.2	1745880	1746800	+	921	1433
ECs_1745	NC_002695.2	1746815	1747723	+	909	2333
ECs_1746	NC_002695.2	1747735	1748748	+	1014	3256
ECs_1747	NC_002695.2	1748745	1749749	+	1005	4316
ECs_1748	NC_002695.2	1749802	1750131	-	330	4154
ECs_1749	NC_002695.2	1750166	1751626	-	1461	8381
ECs_1750	NC_002695.2	1751997	1753250	-	1254	4327
ECs_1751	NC_002695.2	1753551	1753847	-	297	5658
ECs_1752	NC_002695.2	1754071	1754790	+	720	2729
ECs_1753	NC_002695.2	1754830	1755228	-	399	4634
ECs_1754	NC_002695.2	1755333	1755872	-	540	11738
ECs_1755	NC_002695.2	1755902	1756645	-	744	14870
ECs_1756	NC_002695.2	1757002	1757640	+	639	343
ECs_1757	NC_002695.2	1757686	1758816	-	1131	985
ECs_1758	NC_002695.2	1758794	1759042	-	249	567
ECs_1759	NC_002695.2	1759107	1761578	-	2472	1356
ECs_1760	NC_002695.2	1761671	1761862	-	192	32
ECs_1761	NC_002695.2	1761859	1762047	-	189	35
ECs_1762	NC_002695.2	1762521	1762754	+	234	205
ECs_1763	NC_002695.2	1762732	1763139	-	408	230
ECs_1764	NC_002695.2	1763162	1763380	-	219	372
ECs_5719	NC_002695.2	1763453	1763752	-	300	877
ECs_1765	NC_002695.2	1764016	1764423	-	408	2611
ECs_1766	NC_002695.2	1764500	1764727	+	228	104
ECs_1767	NC_002695.2	1764711	1765262	+	552	912
ECs_1768	NC_002695.2	1765234	1766274	+	1041	425
ECs_1769	NC_002695.2	1766306	1766728	+	423	112
ECs_5720	NC_002695.2	1766915	1767496	+	582	1341
ECs_5721	NC_002695.2	1767493	1767657	+	165	146
ECs_1772	NC_002695.2	1768356	1769114	+	759	1162
ECs_1773	NC_002695.2	1769393	1769605	+	213	27573
ECs_1774	NC_002695.2	1769826	1770083	+	258	178
ECs_1775	NC_002695.2	1770153	1770431	+	279	457
ECs_1776	NC_002695.2	1770433	1771479	+	1047	464
ECs_1777	NC_002695.2	1771492	1771851	+	360	56
ECs_1778	NC_002695.2	1771860	1772390	+	531	250
ECs_1779	NC_002695.2	1772632	1772829	+	198	2020
ECs_1780	NC_002695.2	1772980	1774038	+	1059	1752
ECs_R0055	NC_002695.2	1774079	1774154	+	76	971
ECs_R0056	NC_002695.2	1774235	1774311	+	77	1649
ECs_1781	NC_002695.2	1774835	1776688	+	1854	2455
ECs_1782	NC_002695.2	1776838	1777053	+	216	37
ECs_1783	NC_002695.2	1777058	1777402	+	345	46
ECs_1784	NC_002695.2	1777453	1777986	+	534	72
ECs_1785	NC_002695.2	1778257	1778826	+	570	179
ECs_5722	NC_002695.2	1778826	1778972	+	147	48
ECs_1786	NC_002695.2	1778980	1779447	+	468	247
ECs_1787	NC_002695.2	1779200	1779385	+	186	0
ECs_1788	NC_002695.2	1779810	1780037	-	228	124
ECs_1789	NC_002695.2	1780079	1780444	+	366	257
ECs_1791	NC_002695.2	1780734	1781297	+	564	253
ECs_1792	NC_002695.2	1781294	1782955	+	1662	407
ECs_1793	NC_002695.2	1783019	1784956	+	1938	495
ECs_1794	NC_002695.2	1785001	1785222	+	222	8
ECs_1795	NC_002695.2	1785168	1787747	+	2580	324
ECs_1796	NC_002695.2	1787750	1788076	+	327	2
ECs_1797	NC_002695.2	1788086	1788436	+	351	12
ECs_1798	NC_002695.2	1788433	1788879	+	447	51
ECs_1799	NC_002695.2	1788876	1789220	+	345	30
ECs_1800	NC_002695.2	1789279	1789995	+	717	237
ECs_1801	NC_002695.2	1790001	1790375	+	375	192
ECs_1802	NC_002695.2	1790471	1790680	+	210	74
ECs_1803	NC_002695.2	1790733	1793813	+	3081	404
ECs_1804	NC_002695.2	1793806	1794147	+	342	15
ECs_1805	NC_002695.2	1794147	1794584	+	438	110
ECs_1806	NC_002695.2	1794772	1798248	+	3477	1873
ECs_1807	NC_002695.2	1798316	1798915	+	600	598
ECs_1808	NC_002695.2	1799067	1800380	+	1314	187
ECs_1809	NC_002695.2	1800382	1800651	+	270	205
ECs_1812	NC_002695.2	1801678	1803003	-	1326	1237
ECs_1814	NC_002695.2	1804830	1805741	+	912	5416
ECs_1815	NC_002695.2	1805807	1806376	+	570	580
ECs_1816	NC_002695.2	1806423	1806680	-	258	362
ECs_1818	NC_002695.2	1807342	1808880	-	1539	3121
ECs_1819	NC_002695.2	1808930	1809277	-	348	165
ECs_1820	NC_002695.2	1809274	1809654	-	381	244
ECs_1821	NC_002695.2	1809994	1810272	-	279	718
ECs_1823	NC_002695.2	1810700	1810846	+	147	95
ECs_1824	NC_002695.2	1810983	1811630	-	648	2822
ECs_1825	NC_002695.2	1811814	1812404	+	591	5262
ECs_1829	NC_002695.2	1815875	1816381	-	507	13508
ECs_1830	NC_002695.2	1816427	1816927	-	501	14319
ECs_1831	NC_002695.2	1817013	1817192	-	180	7075
ECs_1832	NC_002695.2	1817573	1818379	-	807	11335
ECs_1833	NC_002695.2	1818379	1819572	-	1194	14360
ECs_1834	NC_002695.2	1819584	1820942	-	1359	16411
ECs_1835	NC_002695.2	1820946	1822541	-	1596	17814
ECs_1836	NC_002695.2	1822541	1824103	-	1563	52030
ECs_1837	NC_002695.2	1824195	1824239	-	45	3655
ECs_1838	NC_002695.2	1824377	1825258	+	882	7561
ECs_1839	NC_002695.2	1825255	1825875	+	621	12534
ECs_1840	NC_002695.2	1825903	1827486	+	1584	4223
ECs_1841	NC_002695.2	1827699	1828571	+	873	30530
ECs_1842	NC_002695.2	1828611	1829201	-	591	6082
ECs_1843	NC_002695.2	1829198	1829956	-	759	6545
ECs_1844	NC_002695.2	1830176	1831225	+	1050	10329
ECs_1845	NC_002695.2	1831261	1831512	-	252	8446
ECs_1846	NC_002695.2	1831892	1834489	+	2598	110530
ECs_1847	NC_002695.2	1834699	1835673	+	975	33940
ECs_5725	NC_002695.2	1836004	1836132	+	129	2146
ECs_1848	NC_002695.2	1836135	1836302	+	168	2830
ECs_1849	NC_002695.2	1836675	1839350	+	2676	39051
ECs_1850	NC_002695.2	1839414	1840004	-	591	13491
ECs_1851	NC_002695.2	1840174	1840938	+	765	11012
ECs_1852	NC_002695.2	1841087	1841395	+	309	10153
ECs_1853	NC_002695.2	1841402	1842571	+	1170	19625
ECs_1854	NC_002695.2	1842704	1843501	+	798	14456
ECs_1855	NC_002695.2	1843501	1843827	+	327	4499
ECs_1856	NC_002695.2	1843953	1844171	-	219	35860
ECs_1857	NC_002695.2	1844440	1845189	-	750	6017
ECs_5432	NC_002695.2	1845279	1845452	-	174	3329
ECs_1858	NC_002695.2	1845600	1847585	-	1986	13612
ECs_1859	NC_002695.2	1847820	1849754	-	1935	127593
ECs_1860	NC_002695.2	1849822	1850949	-	1128	64246
ECs_1861	NC_002695.2	1851093	1851881	-	789	85181
ECs_1862	NC_002695.2	1852359	1852925	+	567	518
ECs_1863	NC_002695.2	1853074	1854195	+	1122	442
ECs_1864	NC_002695.2	1854195	1857278	+	3084	941
ECs_1865	NC_002695.2	1857301	1858674	+	1374	547
ECs_1866	NC_002695.2	1858683	1859846	+	1164	1248
ECs_1867	NC_002695.2	1859898	1860704	-	807	3594
ECs_1868	NC_002695.2	1860706	1861698	-	993	5926
ECs_1869	NC_002695.2	1861698	1862588	-	891	2276
ECs_1870	NC_002695.2	1862575	1863540	-	966	3692
ECs_1871	NC_002695.2	1863537	1865180	-	1644	12423
ECs_1872	NC_002695.2	1865493	1865738	-	246	6972
ECs_1873	NC_002695.2	1865872	1867257	-	1386	4007
ECs_1874	NC_002695.2	1867560	1868978	-	1419	19427
ECs_1875	NC_002695.2	1869202	1869954	+	753	5592
ECs_1876	NC_002695.2	1869981	1870538	+	558	5575
ECs_1877	NC_002695.2	1870688	1872175	+	1488	4157
ECs_1878	NC_002695.2	1872177	1873457	+	1281	2190
ECs_1879	NC_002695.2	1873495	1874760	+	1266	5045
ECs_1880	NC_002695.2	1874891	1875868	-	978	3057
ECs_1881	NC_002695.2	1876035	1876703	+	669	9102
ECs_1882	NC_002695.2	1876757	1876981	+	225	979
ECs_1883	NC_002695.2	1876981	1877340	+	360	1217
ECs_1884	NC_002695.2	1877349	1877570	+	222	468
ECs_1885	NC_002695.2	1877645	1877959	+	315	1923
ECs_1890	NC_002695.2	1881174	1882055	+	882	155
ECs_1891	NC_002695.2	1882042	1882884	+	843	267
ECs_1892	NC_002695.2	1882915	1883967	+	1053	88
ECs_1893	NC_002695.2	1883985	1884773	+	789	108
ECs_1894	NC_002695.2	1884783	1885838	+	1056	465
ECs_1895	NC_002695.2	1885835	1888102	+	2268	930
ECs_1896	NC_002695.2	1888099	1888758	+	660	94
ECs_1897	NC_002695.2	1888772	1889854	+	1083	90
ECs_1898	NC_002695.2	1889899	1890804	+	906	218
ECs_1899	NC_002695.2	1890915	1891913	-	999	2323
ECs_1900	NC_002695.2	1892068	1893465	+	1398	3969
ECs_1901	NC_002695.2	1893462	1894523	+	1062	2700
ECs_1902	NC_002695.2	1894671	1896212	+	1542	14462
ECs_1903	NC_002695.2	1896256	1896762	-	507	71000
ECs_1904	NC_002695.2	1896881	1897846	+	966	7004
ECs_1905	NC_002695.2	1897821	1898549	-	729	4125
ECs_1906	NC_002695.2	1898840	1899478	-	639	1028
ECs_1909	NC_002695.2	1900429	1901349	-	921	1810
ECs_1910	NC_002695.2	1901487	1902386	+	900	1189
ECs_1911	NC_002695.2	1902722	1904335	+	1614	11456
ECs_1912	NC_002695.2	1904386	1905417	-	1032	13162
ECs_1913	NC_002695.2	1905661	1905918	+	258	6958
ECs_1914	NC_002695.2	1905968	1906918	-	951	22978
ECs_1915	NC_002695.2	1907070	1907822	-	753	58816
ECs_1916	NC_002695.2	1908017	1908532	-	516	2395
ECs_1918	NC_002695.2	1909346	1910233	-	888	3379
ECs_1919	NC_002695.2	1910233	1910559	-	327	2212
ECs_1921	NC_002695.2	1911419	1912864	-	1446	7618
ECs_1922	NC_002695.2	1912864	1914174	-	1311	3653
ECs_1923	NC_002695.2	1914350	1915258	+	909	5026
ECs_1924	NC_002695.2	1915588	1916151	+	564	5262
ECs_1925	NC_002695.2	1916172	1917404	-	1233	15458
ECs_1926	NC_002695.2	1917659	1918642	+	984	1422
ECs_1927	NC_002695.2	1919120	1920493	+	1374	27178
ECs_1928	NC_002695.2	1920622	1921557	-	936	9667
ECs_1929	NC_002695.2	1921609	1922844	-	1236	1280
ECs_1930	NC_002695.2	1922846	1923061	-	216	15
ECs_1931	NC_002695.2	1923161	1923349	-	189	0
ECs_1933	NC_002695.2	1923592	1924401	-	810	231
ECs_1934	NC_002695.2	1924394	1926994	-	2601	578
ECs_1935	NC_002695.2	1927096	1927371	-	276	20
ECs_5726	NC_002695.2	1927446	1927616	-	171	4
ECs_1936	NC_002695.2	1927616	1927837	-	222	7
ECs_1937	NC_002695.2	1928156	1928767	+	612	64
ECs_1939	NC_002695.2	1928764	1928919	-	156	12
ECs_1940	NC_002695.2	1928930	1929064	-	135	23
ECs_1941	NC_002695.2	1929352	1929771	-	420	6461
ECs_1942	NC_002695.2	1929851	1930105	+	255	302
ECs_1943	NC_002695.2	1930102	1930524	+	423	694
ECs_1944	NC_002695.2	1930602	1931390	+	789	475
ECs_1945	NC_002695.2	1931397	1932143	+	747	139
ECs_1946	NC_002695.2	1932166	1932927	+	762	815
ECs_1948	NC_002695.2	1932943	1933365	+	423	81
ECs_1949	NC_002695.2	1933471	1933683	+	213	2
ECs_1950	NC_002695.2	1933935	1934198	+	264	3
ECs_1951	NC_002695.2	1934209	1934370	+	162	17
ECs_1953	NC_002695.2	1935126	1936277	+	1152	3962
ECs_1954	NC_002695.2	1936245	1937234	-	990	4006
ECs_1955	NC_002695.2	1937234	1938625	-	1392	12842
ECs_1956	NC_002695.2	1939125	1939724	+	600	337
ECs_1957	NC_002695.2	1939724	1940014	+	291	89
ECs_1958	NC_002695.2	1940011	1940565	+	555	339
ECs_R0057	NC_002695.2	1940705	1940780	+	76	4654
ECs_R0058	NC_002695.2	1940881	1940957	+	77	2180
ECs_1959	NC_002695.2	1941127	1941558	+	432	492
ECs_1960	NC_002695.2	1941371	1941889	-	519	725
ECs_1961	NC_002695.2	1942133	1943986	+	1854	1763
ECs_1962	NC_002695.2	1944136	1944351	+	216	44
ECs_1963	NC_002695.2	1944356	1944700	+	345	90
ECs_1964	NC_002695.2	1944751	1945284	+	534	82
ECs_1965	NC_002695.2	1945555	1946124	+	570	184
ECs_1966	NC_002695.2	1946124	1946270	+	147	36
ECs_5727	NC_002695.2	1946278	1946745	+	468	407
ECs_1967	NC_002695.2	1947108	1947335	-	228	133
ECs_1968	NC_002695.2	1947377	1947742	+	366	213
ECs_1970	NC_002695.2	1948032	1948595	+	564	211
ECs_1971	NC_002695.2	1948592	1950253	+	1662	396
ECs_1972	NC_002695.2	1950317	1952254	+	1938	416
ECs_5438	NC_002695.2	1952299	1952520	+	222	5
ECs_1974	NC_002695.2	1952466	1953830	+	1365	134
ECs_1975	NC_002695.2	1953827	1955050	+	1224	223
ECs_1976	NC_002695.2	1955047	1955373	+	327	15
ECs_1977	NC_002695.2	1955383	1955733	+	351	7
ECs_1978	NC_002695.2	1955730	1956176	+	447	37
ECs_1979	NC_002695.2	1956173	1956517	+	345	13
ECs_1980	NC_002695.2	1956586	1957302	+	717	232
ECs_1981	NC_002695.2	1957308	1957682	+	375	105
ECs_1982	NC_002695.2	1957778	1957987	+	210	43
ECs_1983	NC_002695.2	1958039	1961119	+	3081	94
ECs_1984	NC_002695.2	1961112	1961453	+	342	1
ECs_1985	NC_002695.2	1961453	1962151	+	699	28
ECs_1986	NC_002695.2	1962162	1962905	+	744	81
ECs_1987	NC_002695.2	1962902	1963483	+	582	106
ECs_1989	NC_002695.2	1963674	1964201	-	528	2729
ECs_1990	NC_002695.2	1964335	1967832	+	3498	611
ECs_1991	NC_002695.2	1967903	1968502	+	600	855
ECs_1992	NC_002695.2	1968567	1969880	+	1314	371
ECs_1993	NC_002695.2	1969882	1970151	+	270	23
ECs_1994	NC_002695.2	1970264	1970839	+	576	178
ECs_1995	NC_002695.2	1970912	1971541	+	630	56
ECs_1996	NC_002695.2	1971623	1972264	+	642	201
ECs_1997	NC_002695.2	1972845	1973279	-	435	6857
ECs_2000	NC_002695.2	1974899	1978423	-	3525	8934
ECs_5439	NC_002695.2	1978697	1978963	+	267	2439
ECs_2001	NC_002695.2	1978960	1979382	-	423	4265
ECs_2002	NC_002695.2	1979493	1980482	-	990	1845
ECs_2003	NC_002695.2	1980690	1983329	+	2640	3669
ECs_2004	NC_002695.2	1983326	1983511	+	186	107
ECs_2005	NC_002695.2	1983519	1983842	+	324	139
ECs_2006	NC_002695.2	1984256	1987291	+	3036	1602
ECs_2007	NC_002695.2	1987511	1989970	+	2460	998
ECs_2008	NC_002695.2	1990190	1991050	+	861	799
ECs_2009	NC_002695.2	1991114	1993420	+	2307	2749
ECs_2010	NC_002695.2	1993591	1994196	+	606	82
ECs_2011	NC_002695.2	1994196	1995092	+	897	17
ECs_2012	NC_002695.2	1995108	1996865	+	1758	226
ECs_2013	NC_002695.2	1996855	1998171	+	1317	295
ECs_2014	NC_002695.2	1998222	1998827	-	606	14039
ECs_2015	NC_002695.2	1999028	2002930	+	3903	12244
ECs_2016	NC_002695.2	2003076	2003501	+	426	33
ECs_2017	NC_002695.2	2003506	2003844	+	339	30
ECs_2018	NC_002695.2	2003831	2004262	+	432	29
ECs_2019	NC_002695.2	2004387	2004764	+	378	62
ECs_2020	NC_002695.2	2004880	2005680	+	801	3962
ECs_2021	NC_002695.2	2005877	2007316	+	1440	3845
ECs_2022	NC_002695.2	2007358	2008359	-	1002	25227
ECs_2023	NC_002695.2	2008548	2009078	+	531	3293
ECs_2024	NC_002695.2	2009323	2009496	+	174	1030
ECs_2025	NC_002695.2	2009608	2009775	-	168	1436
ECs_2026	NC_002695.2	2010116	2011756	+	1641	2583
ECs_2027	NC_002695.2	2011794	2012717	-	924	10269
ECs_2028	NC_002695.2	2012934	2014277	+	1344	3771
ECs_2029	NC_002695.2	2014538	2016157	+	1620	11614
ECs_2031	NC_002695.2	2016297	2016521	+	225	1640
ECs_2033	NC_002695.2	2017115	2018095	-	981	1197
ECs_2034	NC_002695.2	2018219	2019211	+	993	802
ECs_2035	NC_002695.2	2019208	2019801	+	594	1248
ECs_2036	NC_002695.2	2020105	2020773	+	669	12210
ECs_2037	NC_002695.2	2020808	2021980	-	1173	3474
ECs_2038	NC_002695.2	2022072	2022608	+	537	1055
ECs_2039	NC_002695.2	2022639	2024642	+	2004	4715
ECs_2040	NC_002695.2	2024734	2024904	-	171	214
ECs_5728	NC_002695.2	2025186	2025362	+	177	318
ECs_2042	NC_002695.2	2025387	2025824	+	438	974
ECs_2043	NC_002695.2	2025903	2027309	+	1407	2984
ECs_2044	NC_002695.2	2027554	2028699	+	1146	3137
ECs_2045	NC_002695.2	2028717	2029730	+	1014	1287
ECs_2046	NC_002695.2	2029731	2030672	+	942	649
ECs_2047	NC_002695.2	2030662	2031456	+	795	512
ECs_2048	NC_002695.2	2031478	2032902	+	1425	4186
ECs_2049	NC_002695.2	2033289	2033462	+	174	4021
ECs_2050	NC_002695.2	2033548	2033781	+	234	3049
ECs_2051	NC_002695.2	2033782	2034231	-	450	1270
ECs_2052	NC_002695.2	2034228	2034746	-	519	2046
ECs_2053	NC_002695.2	2034927	2035964	+	1038	1568
ECs_2054	NC_002695.2	2036162	2036827	+	666	3681
ECs_2055	NC_002695.2	2036863	2038965	-	2103	6196
ECs_2056	NC_002695.2	2039207	2040268	+	1062	9619
ECs_2057	NC_002695.2	2040383	2041882	-	1500	2836
ECs_2058	NC_002695.2	2042149	2042766	+	618	186
ECs_2059	NC_002695.2	2042842	2043054	+	213	1
ECs_2060	NC_002695.2	2043875	2045983	+	2109	173
ECs_2061	NC_002695.2	2046050	2050252	+	4203	365
ECs_2064	NC_002695.2	2052425	2052652	+	228	2248
ECs_2067	NC_002695.2	2054338	2055231	-	894	5693
ECs_2068	NC_002695.2	2055310	2055990	-	681	1101
ECs_2069	NC_002695.2	2055987	2056682	-	696	906
ECs_2070	NC_002695.2	2056682	2058226	-	1545	2836
ECs_2071	NC_002695.2	2058223	2061963	-	3741	6939
ECs_2072	NC_002695.2	2062045	2063433	-	1389	3595
ECs_2073	NC_002695.2	2063739	2064998	-	1260	34
ECs_2076	NC_002695.2	2066488	2067588	-	1101	228
ECs_2077	NC_002695.2	2067847	2068671	-	825	593
ECs_2078	NC_002695.2	2068960	2072007	+	3048	249
ECs_2079	NC_002695.2	2072020	2072904	+	885	227
ECs_2080	NC_002695.2	2072897	2073550	+	654	390
ECs_2081	NC_002695.2	2073778	2074062	-	285	3307
ECs_2082	NC_002695.2	2074208	2075218	-	1011	30100
ECs_2083	NC_002695.2	2075352	2077049	-	1698	18959
ECs_2084	NC_002695.2	2077206	2077343	-	138	34618
ECs_2085	NC_002695.2	2077445	2077660	-	216	8689
ECs_2086	NC_002695.2	2078005	2078436	+	432	41443
ECs_2087	NC_002695.2	2078492	2079418	-	927	2277
ECs_2088	NC_002695.2	2079411	2080397	-	987	507
ECs_2089	NC_002695.2	2080394	2081290	-	897	374
ECs_2090	NC_002695.2	2081287	2082267	-	981	343
ECs_2091	NC_002695.2	2082310	2083860	-	1551	1525
ECs_2092	NC_002695.2	2083874	2084455	-	582	668
ECs_2095	NC_002695.2	2087127	2088509	-	1383	10615
ECs_2096	NC_002695.2	2088886	2090205	-	1320	3588
ECs_2097	NC_002695.2	2090336	2091871	-	1536	130684
ECs_2098	NC_002695.2	2092027	2093427	-	1401	160995
ECs_2099	NC_002695.2	2093788	2096571	-	2784	1073
ECs_2100	NC_002695.2	2096628	2099000	-	2373	383
ECs_2101	NC_002695.2	2099038	2100696	-	1659	47
ECs_2102	NC_002695.2	2101014	2102171	-	1158	265
ECs_2103	NC_002695.2	2102223	2103905	-	1683	1070
ECs_2104	NC_002695.2	2104309	2105070	-	762	52
ECs_2105	NC_002695.2	2105144	2105341	-	198	2
ECs_2106	NC_002695.2	2105589	2107868	-	2280	462
ECs_2107	NC_002695.2	2108202	2109116	-	915	52
ECs_2108	NC_002695.2	2109176	2109679	-	504	46
ECs_2109	NC_002695.2	2109692	2110222	-	531	49
ECs_2110	NC_002695.2	2110236	2112887	-	2652	287
ECs_2112	NC_002695.2	2112929	2113639	-	711	187
ECs_2113	NC_002695.2	2114000	2114563	-	564	2406
ECs_2117	NC_002695.2	2118114	2122145	-	4032	257
ECs_2118	NC_002695.2	2122676	2124268	-	1593	1185
ECs_2119	NC_002695.2	2124347	2125300	-	954	977
ECs_2120	NC_002695.2	2125549	2127084	+	1536	2081
ECs_2121	NC_002695.2	2127078	2128106	+	1029	992
ECs_2122	NC_002695.2	2128106	2129098	+	993	528
ECs_2123	NC_002695.2	2129110	2130132	+	1023	1452
ECs_2124	NC_002695.2	2130159	2131034	+	876	1641
ECs_2125	NC_002695.2	2131058	2131348	+	291	604
ECs_2126	NC_002695.2	2131405	2132163	+	759	2576
ECs_2127	NC_002695.2	2132167	2133081	-	915	2164
ECs_2128	NC_002695.2	2133278	2134729	-	1452	1647
ECs_2129	NC_002695.2	2134956	2136374	-	1419	2727
ECs_2130	NC_002695.2	2136513	2136872	-	360	472
ECs_2131	NC_002695.2	2136872	2137798	-	927	2145
ECs_2132	NC_002695.2	2137862	2139250	-	1389	1135
ECs_2133	NC_002695.2	2139351	2140232	+	882	1635
ECs_2135	NC_002695.2	2141576	2142766	+	1191	913
ECs_2136	NC_002695.2	2142791	2143456	-	666	2758
ECs_2137	NC_002695.2	2143668	2144102	+	435	1595
ECs_2138	NC_002695.2	2144122	2144505	+	384	1836
ECs_2139	NC_002695.2	2144537	2144755	+	219	777
ECs_2140	NC_002695.2	2144786	2145685	-	900	3039
ECs_2141	NC_002695.2	2145880	2147067	+	1188	2593
ECs_5444	NC_002695.2	2147108	2147503	-	396	1271
ECs_2143	NC_002695.2	2147598	2148569	+	972	3693
ECs_5729	NC_002695.2	2148677	2148772	+	96	2461
ECs_2144	NC_002695.2	2148991	2149881	-	891	5877
ECs_2145	NC_002695.2	2150136	2150528	-	393	1487
ECs_2146	NC_002695.2	2150804	2151322	+	519	519
ECs_2147	NC_002695.2	2151367	2153412	-	2046	3042
ECs_2148	NC_002695.2	2153549	2154295	+	747	15215
